------------------------------------------------------------------------
Inbound Links for,pricetransparency.accureg.net
Scope,fqdn
Sorted by,source_page_authority
Filters:,external+not_deleted
Anchor text,all
Source PLD,all
------------------------------------------------------------------------

URL,Title,Anchor Text,Spam Score,PA,DA,Linking Domains to Page,Target URL,Link Type,Link State,Date First Seen,Date Last Seen,Date Lost,HTTP Status Code,Links to Page,Outbound Domains from Page,Outbound Links from Page
www.dosher.org/photo_album/index.php?category=4817&pic_count=18,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-30,2022-01-03,--,200,7,10,18
www.dosher.org/calendar/view_event.php?id=1582109&category=1,Memorial Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-22,2022-02-27,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=769997,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-06,2022-01-07,--,200,2,10,18
www.dosher.org/calendar/index.php?category=1&month=12&year=2016,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-01-08,2022-03-05,--,200,4,10,18
www.dosher.org/calendar/index.php?month=6&year=2013&category=0,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-22,2022-01-06,--,200,5,10,18
www.dosher.org/calendar/index.php?month=6&year=2024&category=1,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-25,2022-03-14,--,200,3,10,18
www.dosher.org/calendar/index.php?month=12&year=2015&category=0,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-16,2022-01-04,--,200,3,10,18
www.dosher.org/calendar/view_event.php?id=624773&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-06,2022-01-09,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=559489&amp%3Bsub=Static,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-06,2022-02-20,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=549467,Foundation Steering Committee,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-20,2022-01-23,--,200,2,10,19
www.dosher.org/calendar/view_event.php?id=519877&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-06,2022-01-10,--,200,2,10,18
www.dosher.org/photo_album/index.php?category=4881&pic_count=50,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-27,2021-12-27,--,200,4,10,18
www.dosher.org/calendar/index.php?category=0&month=6&year=2012,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-17,2022-02-07,--,200,1,10,18
www.dosher.org/photo_album/index.php?category=4881&pic_count=6,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-17,2022-03-24,--,200,5,10,18
www.dosher.org/calendar/view_event.php?id=1342071,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-06,2022-01-09,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=3082615&category=1,National Autism Awareness Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-21,2022-03-07,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1220703&category=1,Mental Illness Awareness Week,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-08,2022-03-10,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=3116911,Operation Medicine Cabinet (Cancelled),pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-25,2022-01-08,--,200,1,10,18
www.dosher.org/calendar/index.php?month=10&year=2021&category=1,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-31,2022-01-03,--,200,4,10,18
www.dosher.org/photo_album/detailed_image.php?id=62825&pic_count=36&category=4069,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-17,2022-01-21,--,200,6,10,19
www.dosher.org/getpage.php?name=leadingvols,Leading the Volunteers,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-28,2022-03-20,--,200,1,10,18
www.dosher.org/calendar/view_event.php?id=496851&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-15,2022-01-25,--,200,2,10,18
www.dosher.org/jobs/show_job.php?id=81273&category=Health+Insurance+Biller%2F+Follow-up+Specialist,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-30,2021-12-30,--,200,2,10,19
www.dosher.org/calendar/view_event.php?id=1032383,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-01,2022-02-01,--,200,2,10,18
www.dosher.org/photo_album/index.php?category=4069&pic_count=38,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-15,2021-12-31,--,200,4,10,18
www.dosher.org/getpage.php?name=Letters_to_the_editor_on_cardiac_rehab_program,Letters to the editor on cardiac rehab program,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-04,2022-03-23,--,200,2,10,18
www.dosher.org/getpage.php?name=Dosher_Introduces_Peripheral_Artery_Disease_Treatment_Program_at_Cardiac_Rehab,Dosher Introduces Peripheral Artery Disease Treatment Program at Cardiac Rehab,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-15,2022-03-25,--,200,2,10,18
www.dosher.org/photo_album/detailed_image.php?id=78865&pic_count=40,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-22,2022-03-26,--,200,18,10,18
www.dosher.org/getpage.php?name=surveyunderway,Dosher community health survey under way,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-24,2022-03-02,--,200,2,11,19
www.dosher.org/calendar/index.php?month=3&year=2017&category=1,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-08-01,2022-03-11,--,200,4,10,18
www.dosher.org/photo_album/detailed_image.php?id=77637&pic_count=6&category=4763,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-13,2022-03-10,--,200,6,10,18
www.dosher.org/getpage.php?name=localcharity,Favorite local charity event,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-07-24,2022-01-25,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=2843503,Operation Medicine Cabinet,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-17,2022-03-26,--,200,1,10,18
www.dosher.org/getpage.php?name=Golf_Info_Initial,Dosher Memorial Hospital Foundation Golf Classic,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-15,2022-02-26,--,200,9,10,19
www.dosher.org/photo_album/detailed_image.php?id=62807&pic_count=30,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-19,2021-12-25,--,200,18,10,18
www.dosher.org/jobs/show_job.php?id=88603&category=NETWORK+DIRECTOR,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2022-02-25,2022-02-25,--,200,3,10,19
www.dosher.org/calendar/view_event.php?id=2771741&category=0,Southport   -   Oak Island Area Chamber of Commerce Lighthouse Run,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-01,2022-03-07,--,200,2,10,18
www.dosher.org/calendar/index.php?month=7&year=2009&category=1,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-18,2021-12-18,--,200,3,10,17
www.dosher.org/calendar/view_event.php?id=640539,President's Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-29,2022-01-29,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1574573&category=1,New Year's Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-20,2021-12-25,--,200,2,10,18
www.dosher.org/getpage.php?name=Dosher_Heartbeat_Editorial_Advisors_-_October_2018,Dosher Heartbeat Editorial Advisors - October 2018,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-09,2022-03-22,--,200,2,10,18
www.dosher.org/jobs/show_job.php?id=81271&category=PATIENT+ACCOUNTS-+REPRESENTATIVE,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-20,2022-02-21,--,200,7,10,19
www.dosher.org/calendar/view_event.php?id=641611,Women's Heart Health Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-08,2022-02-09,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=674095,Talk About Your Prescriptions Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-19,2022-01-22,--,200,2,10,19
www.dosher.org/calendar/view_event.php?id=2422989&category=0,Guest chef demos,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-30,2022-01-03,--,200,2,10,18
www.dosher.org/photo_album/detailed_image.php?id=55647&pic_count=8&category=3599,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-20,2021-12-29,--,200,6,10,18
www.dosher.org/photo_album/detailed_image.php?id=62787&pic_count=20&category=4069,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-17,2022-01-31,--,200,6,10,18
www.dosher.org/photo_album/detailed_image.php?id=78327&pic_count=16,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-27,2021-12-31,--,200,17,10,18
www.dosher.org/calendar/view_event.php?id=633035,New Years Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-24,2021-12-26,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1421831&category=1,New Year's Eve,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-24,2022-03-04,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1922261&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-10,2022-01-19,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1922245&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-11,2022-01-11,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=2422991,Guest chef demos,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-04-01,2022-02-09,--,200,1,10,18
www.dosher.org/calendar/view_event.php?id=3328449&category=0,Glaucoma Awareness Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-17,2022-02-18,--,200,2,10,18
www.dosher.org/getpage.php?name=messageboard03,A message from the Board,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-24,2022-03-02,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=977971,World Health Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-28,2022-03-04,--,200,2,10,18
www.dosher.org/getpage.php?name=Motorcade_Tribute,Motorcade Tribute,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-17,2022-03-10,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1218403&category=1,National Medical Librarians Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-06,2022-03-09,--,200,2,10,18
www.dosher.org/ecard/index.php?category=NY&pic1=images%2F41279564933.jpg,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-05,2022-01-09,--,200,3,10,18
www.dosher.org/calendar/index.php?category=0&month=2&year=2021,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-08-17,2022-02-24,--,200,9,10,18
www.dosher.org/photo_album/detailed_image.php?id=78829&pic_count=22&category=4881,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-24,2021-12-24,--,200,6,10,18
www.dosher.org/ecard/index.php?category=GW&pic1=images%2F43979.jpg,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-02,2022-01-02,--,200,3,10,18
www.dosher.org/photo_album/index.php?category=4881,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-02,2022-03-05,--,200,2,10,18
www.dosher.org/ecard/index.php?category=TOY&pic1=images%2Fbear2.jpg,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-26,2021-12-27,--,200,4,10,18
www.dosher.org/calendar/view_event.php?id=1211503&category=1,World Alzheimer's Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-22,2022-02-26,--,200,2,10,18
www.dosher.org/getpage.php?name=Letters_to_the_editor_on_new_medical_staff_leader,Letters to the editor on new medical staff leader,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-01-11,2022-01-22,--,200,2,10,19
www.dosher.org/jobs/show_job.php?id=112595&category=Medical+Assistant,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-10,2022-01-09,--,200,5,10,19
www.dosher.org/photo_album/index.php?category=4763&pic_count=6,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-16,2022-03-22,--,200,5,10,18
www.dosher.org/calendar/view_event.php?id=691831,Spring Gala Committee Meeting,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-18,2022-03-25,--,200,2,10,18
www.dosher.org/ecard/index.php?category=CGT&pic1=images%2Fbear1.jpg,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-25,2021-12-26,--,200,3,10,18
www.dosher.org/calendar/view_event.php?id=1136421,National Donor Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-10,2022-01-10,--,200,2,11,19
www.dosher.org/calendar/view_event.php?id=3162563&category=0,Sepsis Awareness Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-08,2022-02-12,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=3622541&category=0,The Total Joint Experience,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-30,2021-12-30,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1135271&category=1,American Heart Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-25,2022-03-02,--,200,2,11,19
www.dosher.org/calendar/view_event.php?id=1435043&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-13,2022-01-19,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1179019&category=1,Family Health  &  Fitness Day USA,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-05,2022-03-07,--,200,2,10,18
www.dosher.org/photo_album/index.php?category=4817&pic_count=26,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-10,2022-01-09,--,200,7,10,18
www.dosher.org/photo_album/index.php?category=4817&pic_count=63,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-27,2022-02-06,--,200,7,10,18
www.dosher.org/ecard/index.php?category=VD&pic1=images%2F81279566718.jpg,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-02,2022-01-05,--,200,3,10,18
www.dosher.org/photo_album/index.php?category=4817&pic_count=24,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-07,2022-01-07,--,200,6,10,18
www.dosher.org/calendar/view_event.php?id=1263933&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-11,2022-01-11,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=3415317&category=0,National Parkinson's Awareness Month,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-13,2022-02-17,--,200,2,10,18
www.dosher.org/calendar/index.php?month=2&year=2014&category=0,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-09,2022-01-10,--,200,4,10,18
www.dosher.org/calendar/index.php?month=2&year=2010&category=1,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-19,2022-03-19,--,200,3,10,18
www.dosher.org/calendar/view_event.php?id=3622481,The Total Joint Experience,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2022-02-16,2022-02-16,--,200,920,10,18
www.dosher.org/calendar/index.php?month=2&year=2019&category=0,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-04-03,2022-01-11,--,200,4,10,18
www.dosher.org/calendar/view_event.php?id=624771&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-07,2022-01-07,--,200,2,10,18
www.dosher.org/photo_album/detailed_image.php?id=77709&pic_count=40&category=4763,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-03,2022-01-20,--,200,6,10,18
www.dosher.org/calendar/view_event.php?id=3172405,Veteran's Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-17,2022-03-26,--,200,1,10,18
www.dosher.org/photo_album/detailed_image.php?id=55635&pic_count=2,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-28,2022-03-20,--,200,8,10,18
www.dosher.org/photo_album/index.php?category=4817&pic_count=69,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-02,2022-02-10,--,200,5,10,18
www.dosher.org/calendar/view_event.php?id=1391145&category=1,St.  Patrick's Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-03,2022-03-06,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1032351,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-04,2022-02-04,--,200,2,10,18
www.dosher.org/calendar/index.php?month=1&year=2017&category=1,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-23,2021-12-23,--,200,4,10,18
www.dosher.org/calendar/view_event.php?id=1403583&category=1,Father's Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-12,2022-01-22,--,200,2,10,19
www.dosher.org/calendar/index.php?category=0&month=4&year=2018,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-19,2022-01-03,--,200,9,10,18
www.dosher.org/calendar/view_event.php?id=809289&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-12,2022-01-22,--,200,2,10,19
www.dosher.org/calendar/view_event.php?id=605179&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-09,2022-01-22,--,200,2,10,19
www.dosher.org/calendar/view_event.php?id=497247,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-14,2022-02-18,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=1575829&category=1,Martin Luther King Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-14,2022-01-20,--,200,2,10,19
www.dosher.org/calendar/view_event.php?id=1094405,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-02,2022-01-05,--,200,2,10,18
www.dosher.org/photo_album/index.php?category=4817&pic_count=44,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-19,2022-01-22,--,200,7,10,19
www.dosher.org/calendar/index.php?month=6&year=2025&category=1,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-03-05,2022-03-25,--,200,3,10,18
www.dosher.org/calendar/view_event.php?id=1982579&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-12-21,2021-12-21,--,200,2,10,17
www.dosher.org/calendar/view_event.php?id=2632361,Brunswick Wellness Coalition County Care Fair,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-26,2022-03-08,--,200,1,10,19
www.dosher.org/calendar/index.php?category=1&month=11&year=2010,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-02-20,2021-12-29,--,200,5,10,18
www.dosher.org/calendar/view_event.php?id=1032419&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-15,2022-01-28,--,200,2,10,18
www.dosher.org/calendar/index.php?month=6&year=2022&category=0,Events Calendar,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-09-15,2022-03-23,--,200,5,10,18
www.dosher.org/calendar/view_event.php?id=2148155,Brunswick County Chamber of Commerce Business After Hours at Dosher Wellness Center. ,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-28,2022-03-01,--,200,2,10,18
www.dosher.org/calendar/index.php?category=1&month=9&year=2020,Dosher Hospital Foundation,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-01-28,2022-03-14,--,200,5,10,18
www.dosher.org/calendar/view_event.php?id=497103&category=0,Dosher Memorial Hospital,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-10-06,2022-01-09,--,200,2,10,18
www.dosher.org/calendar/view_event.php?id=669807&category=1,National Women's Health and Fitness Day,pricing transparency,5%,21,31,0,pricetransparency.accureg.net/doshermemorialhospital?sub=Pricing+Transparency,follow,active,2021-11-17,2022-02-17,--,200,2,10,18
